2023-10-05 13:20:23,400 INFO    Thread-13 :1466 [dir_watcher.py:_on_file_created():271] file/dir created: ./output/v3_en_mobile_v2_03102023/wandb/run-20231005_132017-kpept5pj/files/wandb-metadata.json
2023-10-05 13:20:23,400 INFO    Thread-13 :1466 [dir_watcher.py:_on_file_created():271] file/dir created: ./output/v3_en_mobile_v2_03102023/wandb/run-20231005_132017-kpept5pj/files/output.log
2023-10-05 13:20:23,401 INFO    Thread-13 :1466 [dir_watcher.py:_on_file_created():271] file/dir created: ./output/v3_en_mobile_v2_03102023/wandb/run-20231005_132017-kpept5pj/files/requirements.txt
2023-10-05 13:20:24,834 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:20:29,835 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:20:34,836 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:20:37,656 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:20:37,656 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:20:37,657 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:20:40,773 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:20:45,437 INFO    Thread-13 :1466 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./output/v3_en_mobile_v2_03102023/wandb/run-20231005_132017-kpept5pj/files/output.log
2023-10-05 13:20:46,066 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:20:51,071 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:20:51,446 INFO    Thread-13 :1466 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./output/v3_en_mobile_v2_03102023/wandb/run-20231005_132017-kpept5pj/files/config.yaml
2023-10-05 13:20:53,449 INFO    Thread-13 :1466 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./output/v3_en_mobile_v2_03102023/wandb/run-20231005_132017-kpept5pj/files/output.log
2023-10-05 13:20:54,580 INFO    cpu       :1466 [interfaces.py:monitor():140] Process cpu has exited.
2023-10-05 13:20:54,581 DEBUG   SystemMonitor:1466 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-05 13:20:54,581 DEBUG   SystemMonitor:1466 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-05 13:20:54,581 DEBUG   SystemMonitor:1466 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-05 13:20:54,582 DEBUG   SenderThread:1466 [sender.py:send():380] send: stats
2023-10-05 13:20:56,584 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:01,585 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:06,586 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:11,587 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:16,587 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:21,588 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:26,589 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:31,590 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:36,591 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:41,591 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:46,592 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:51,593 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:21:56,594 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:01,595 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:06,596 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:11,597 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
